ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,sentiment,news_count,lookback_hours,lead_days,days_held,win,streak
TSLA,2024-01-03 00:00:00+00:00,2024-01-12 00:00:00+00:00,238.56922194671628,218.78055438995364,41.91655536452003,-848.6433064538887,-8.294727792331225,stop_loss,0.35067857142857145,28,48,5,7,False,1
GOOGL,2024-01-04 00:00:00+00:00,2024-01-19 00:00:00+00:00,135.43485582733155,145.20964645385743,66.44522892594942,630.8407126818547,7.2173374917517075,hold_period,0.6037583333333334,12,72,3,10,True,2
TSLA,2024-01-12 00:00:00+00:00,2024-01-24 00:00:00+00:00,218.99944438934324,207.72608683013917,41.16145497304859,-481.592443307396,-5.147664913323702,stop_loss,0.21687499999999998,16,48,5,7,False,3
GOOGL,2024-01-19 00:00:00+00:00,2024-02-02 00:00:00+00:00,145.35492874145507,141.241614982605,62.43947012112544,-274.7280678732095,-2.8298412681736274,hold_period,0.41550714285714285,14,72,3,10,False,3
TSLA,2024-01-25 00:00:00+00:00,2024-02-08 00:00:00+00:00,182.7213198852539,189.46521755981448,49.37335413554044,314.5927504221745,3.6908105079339615,hold_period,0.21819111111111106,45,48,5,10,True,4
GOOGL,2024-02-05 00:00:00+00:00,2024-02-20 00:00:00+00:00,142.6738250656128,139.9917061920166,63.077646410907924,-187.01162237394055,-1.8798955396077233,hold_period,0.4252533333333333,15,72,3,10,False,5
TSLA,2024-02-08 00:00:00+00:00,2024-02-23 00:00:00+00:00,189.65477755737302,191.87401622009278,47.629668068590014,87.52951106409273,1.1701464583714127,hold_period,0.23725,26,48,5,10,True,6
GOOGL,2024-02-20 00:00:00+00:00,2024-03-04 00:00:00+00:00,140.13176792907714,132.2838158493042,64.30464130868575,-522.1773298993176,-5.6004089549094305,stop_loss,0.5204749999999999,12,72,3,9,False,7
TSLA,2024-02-23 00:00:00+00:00,2024-03-05 00:00:00+00:00,192.06598622131347,180.6496354904175,46.97388387889579,-553.7782338879915,-5.943973191453667,stop_loss,0.3014730769230769,26,48,5,7,False,7
TSLA,2024-03-05 00:00:00+00:00,2024-03-13 00:00:00+00:00,180.83037549591063,169.3952557296753,49.320968712804955,-581.2646516177683,-6.323671968758326,stop_loss,0.40548823529411765,17,48,5,6,False,7
GOOGL,2024-03-04 00:00:00+00:00,2024-03-18 00:00:00+00:00,132.41616584014892,146.49923876190186,67.73168684958813,934.9788741740558,10.635463451459426,hold_period,0.5289933333333333,15,72,3,10,True,8
TSLA,2024-03-13 00:00:00+00:00,2024-03-27 00:00:00+00:00,169.5647357254028,179.74008683013918,52.254985620039974,513.4599071772063,6.00086513342879,hold_period,0.37613823529411766,34,48,5,10,True,8
GOOGL,2024-03-18 00:00:00+00:00,2024-04-02 00:00:00+00:00,146.64581128692626,153.32423947143556,61.13320385789791,389.93558138966364,4.554121338960249,hold_period,0.39676153846153844,13,72,3,10,True,8
GOOGL,2025-01-06 00:00:00+00:00,2025-01-22 00:00:00+00:00,196.20004074096678,197.49731705474855,50.67386393296304,45.78783706832655,0.6612008381254642,hold_period,0.63948,10,72,3,10,True,8
TSLA,2025-01-22 00:00:00+00:00,2025-01-29 00:00:00+00:00,415.31754034423824,388.9054561004639,21.552470357876963,-586.5786550456924,-6.3594916366601195,stop_loss,0.34353,10,48,5,5,False,9
GOOGL,2025-01-22 00:00:00+00:00,2025-02-05 00:00:00+00:00,197.69491316986083,190.48831110382082,50.3138537677499,-382.1229164942997,-3.6453148695070547,hold_period,0.5378666666666667,12,72,3,10,False,9
TSLA,2025-01-30 00:00:00+00:00,2025-02-05 00:00:00+00:00,400.4801387786865,377.9809284210205,22.204499676287696,-516.86904761816,-5.618058969486006,stop_loss,0.5090545454545455,11,48,5,4,False,9
GOOGL,2025-02-14 00:00:00+00:00,2025-02-25 00:00:00+00:00,184.5996389465332,174.64827365875246,53.07830473481317,-547.2698694528754,-5.3907826388885915,stop_loss,0.69072,10,72,3,6,False,9
GOOGL,2025-02-28 00:00:00+00:00,2025-03-14 00:00:00+00:00,169.7004999847412,164.95172360229492,57.41591158465288,-291.869687390903,-2.7983278675509426,hold_period,0.73032,10,72,3,10,False,9
GOOGL,2025-03-17 00:00:00+00:00,2025-03-28 00:00:00+00:00,163.91945844268798,153.82803102874757,59.26277469768891,-616.8765870897314,-6.156332817234588,stop_loss,0.6484454545454544,11,72,3,9,False,9
GOOGL,2025-04-16 00:00:00+00:00,2025-05-01 00:00:00+00:00,152.98418396759033,160.77534603881836,63.095635282089916,471.79146359829247,5.092789247337226,hold_period,0.6049399999999999,10,72,3,10,True,10
GOOGL,2025-05-02 00:00:00+00:00,2025-05-07 00:00:00+00:00,163.66006672668456,150.88763794708254,53.95515472713868,-706.1098411195244,-7.804242681223039,stop_loss,0.5187333333333333,12,72,3,3,False,11
TSLA,2025-04-28 00:00:00+00:00,2025-05-12 00:00:00+00:00,286.0229448852539,318.2208148803711,30.369611039595945,959.4861400980026,11.257093380404948,hold_period,0.21553846153846157,13,48,5,10,True,12
GOOGL,2025-05-15 00:00:00+00:00,2025-05-30 00:00:00+00:00,163.59022286224365,171.18141054534914,59.44824135360632,431.3811726846234,4.640367590609551,hold_period,0.51758,10,72,3,10,True,12
TSLA,2025-05-29 00:00:00+00:00,2025-06-04 00:00:00+00:00,358.6092076721191,331.88396279907226,24.4044582355537,-669.0662340799154,-7.4524703496966715,stop_loss,0.42806,10,48,5,4,False,13
TSLA,2025-07-09 00:00:00+00:00,2025-07-23 00:00:00+00:00,296.0279448852539,332.3937175598145,32.7718470951309,1171.1790029540734,12.284574244724332,hold_period,0.40763636363636363,11,48,5,10,True,14
GOOGL,2025-07-10 00:00:00+00:00,2025-07-24 00:00:00+00:00,177.4339485168457,191.7768358306885,49.20295256809558,687.5461434826666,8.083507938437773,hold_period,0.55678,10,72,3,10,True,14
TSLA,2025-07-23 00:00:00+00:00,2025-07-24 00:00:00+00:00,332.726277557373,305.14733779907226,26.88275801035501,-758.5457657473744,-8.28877717767429,stop_loss,0.35776666666666673,12,48,5,1,False,15
GOOGL,2025-07-24 00:00:00+00:00,2025-08-07 00:00:00+00:00,191.96870860290525,196.11794116973877,51.10937378877502,192.22981254919068,2.161410886717152,hold_period,0.6967687499999999,16,72,3,10,True,16
TSLA,2025-07-24 00:00:00+00:00,2025-08-07 00:00:00+00:00,305.45263778686524,322.10885401916505,28.905559170431154,463.3172280237559,5.452961988798388,hold_period,0.4087,15,48,5,10,True,16
TSLA,2025-08-12 00:00:00+00:00,2025-08-20 00:00:00+00:00,341.01041633605956,323.73804389953614,28.963793229289656,-519.5270607824987,-5.065057138753737,stop_loss,0.5664454545454546,11,48,5,6,False,17
TSLA,2025-08-21 00:00:00+00:00,2025-09-05 00:00:00+00:00,320.2700403442383,350.6645763397217,30.677244962260833,911.838200658025,9.490283875074358,hold_period,0.4476181818181818,11,48,5,10,True,18
TSLA,2025-09-09 00:00:00+00:00,2025-09-16 00:00:00+00:00,347.1434862213135,421.40918511962894,28.56509396076446,2099.452887821575,21.393372437058787,take_profit,0.5629727272727273,11,48,5,5,True,18
TSLA,2025-09-16 00:00:00+00:00,2025-09-30 00:00:00+00:00,421.83080511474606,444.4976412200928,24.005197031086478,523.3254817322922,5.373442581838228,hold_period,0.5027999999999999,11,48,5,10,True,18
TSLA,2025-09-30 00:00:00+00:00,2025-10-10 00:00:00+00:00,444.94236122131343,413.28324523925784,22.875916131689248,-743.8639790043853,-7.115329701392136,stop_loss,0.33862499999999995,12,48,5,8,False,19
TSLA,2026-01-07 00:00:00+00:00,2026-01-22 00:00:00+00:00,431.62570866394043,449.13530535888674,23.409351060460228,389.27025218144627,4.056662136540878,hold_period,0.7520999999999999,14,48,5,10,True,20
GOOGL,2026-01-08 00:00:00+00:00,2026-01-23 00:00:00+00:00,325.60272244262694,327.76602767944337,27.92562510154931,42.16592025457794,0.6644002300065566,hold_period,0.7960733333333333,15,72,3,10,True,20
TSLA,2026-01-22 00:00:00+00:00,2026-01-29 00:00:00+00:00,449.58466534423826,416.35171755981446,20.536353340987063,-700.2667337936346,-7.391921999603335,stop_loss,0.36297777777777784,18,48,5,5,False,21
GOOGL,2026-01-23 00:00:00+00:00,2026-01-30 00:00:00+00:00,328.09395767211913,337.831,28.110895994983395,254.99723695222747,2.9677603321215607,end_of_backtest,0.3977230769230769,13,72,3,5,True,22
TSLA,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00,416.76827755737304,430.19479866027837,21.964173772452696,276.29959847881946,3.2215794305642698,end_of_backtest,0.5893555555555555,18,48,5,1,True,22
